            time               v             rho            temp          eratio            asym
  1.57595692E+06  6.04836365E+06  7.26182222E-09  7.83324450E+04  1.20860643E+00  0.00000000E+00
  1.57630397E+06  6.04807940E+06  7.26281055E-09  7.83320845E+04  1.20842250E+00  0.00000000E+00
  1.57665102E+06  6.04779506E+06  7.26379909E-09  7.83317239E+04  1.20823859E+00  0.00000000E+00
  1.57699807E+06  6.04751062E+06  7.26478784E-09  7.83313633E+04  1.20805469E+00  0.00000000E+00
  1.57734512E+06  6.04722609E+06  7.26577680E-09  7.83310027E+04  1.20787080E+00  0.00000000E+00
  1.57769217E+06  6.04694146E+06  7.26676596E-09  7.83306421E+04  1.20768693E+00  0.00000000E+00
  1.57803922E+06  6.04665673E+06  7.26775534E-09  7.83302815E+04  1.20750308E+00  0.00000000E+00
  1.57838628E+06  6.04637191E+06  7.26874492E-09  7.83299209E+04  1.20731924E+00  0.00000000E+00
  1.57873333E+06  6.04608699E+06  7.26973471E-09  7.83295604E+04  1.20713542E+00  0.00000000E+00
  1.57908038E+06  6.04580198E+06  7.27072470E-09  7.83291998E+04  1.20695162E+00  0.00000000E+00
  1.57942743E+06  6.04551687E+06  7.27171491E-09  7.83288392E+04  1.20676783E+00  0.00000000E+00
  1.57977448E+06  6.04523167E+06  7.27270532E-09  7.83284786E+04  1.20658405E+00  0.00000000E+00
  1.58012153E+06  6.04494637E+06  7.27369594E-09  7.83281180E+04  1.20640030E+00  0.00000000E+00
  1.58046858E+06  6.04466098E+06  7.27468677E-09  7.83277574E+04  1.20621655E+00  0.00000000E+00
  1.58081563E+06  6.04437549E+06  7.27567780E-09  7.83273968E+04  1.20603283E+00  0.00000000E+00
  1.58116268E+06  6.04408991E+06  7.27666905E-09  7.83270363E+04  1.20584912E+00  0.00000000E+00
  1.58150973E+06  6.04380423E+06  7.27766050E-09  7.83266757E+04  1.20566542E+00  0.00000000E+00
  1.58185678E+06  6.04351846E+06  7.27865215E-09  7.83263151E+04  1.20548174E+00  0.00000000E+00
  1.58220383E+06  6.04323260E+06  7.27964401E-09  7.83259545E+04  1.20529808E+00  0.00000000E+00
  1.58255088E+06  6.04294665E+06  7.28063608E-09  7.83255939E+04  1.20511443E+00  0.00000000E+00
  1.58289793E+06  6.04266060E+06  7.28162836E-09  7.83252333E+04  1.20493080E+00  0.00000000E+00
  1.58324498E+06  6.04237445E+06  7.28262084E-09  7.83248728E+04  1.20474719E+00  0.00000000E+00
  1.58359204E+06  6.04208822E+06  7.28361353E-09  7.83245122E+04  1.20456359E+00  0.00000000E+00
  1.58393909E+06  6.04180189E+06  7.28460642E-09  7.83241516E+04  1.20438001E+00  0.00000000E+00
  1.58428614E+06  6.04151547E+06  7.28559952E-09  7.83237910E+04  1.20419645E+00  0.00000000E+00
  1.58463319E+06  6.04122896E+06  7.28659282E-09  7.83234304E+04  1.20401290E+00  0.00000000E+00
  1.58498024E+06  6.04094235E+06  7.28758634E-09  7.83230698E+04  1.20382936E+00  0.00000000E+00
  1.58532729E+06  6.04065565E+06  7.28858005E-09  7.83227092E+04  1.20364585E+00  0.00000000E+00
  1.58567434E+06  6.04036886E+06  7.28957397E-09  7.83223487E+04  1.20346235E+00  0.00000000E+00
  1.58602139E+06  6.04008198E+06  7.29056810E-09  7.83219881E+04  1.20327886E+00  0.00000000E+00
  1.58636844E+06  6.03979501E+06  7.29156243E-09  7.83216275E+04  1.20309540E+00  0.00000000E+00
  1.58671549E+06  6.03950794E+06  7.29255697E-09  7.83212669E+04  1.20291195E+00  0.00000000E+00
  1.58706254E+06  6.03922079E+06  7.29355171E-09  7.83209063E+04  1.20272851E+00  0.00000000E+00
  1.58740959E+06  6.03893354E+06  7.29454665E-09  7.83205457E+04  1.20254509E+00  0.00000000E+00
  1.58775664E+06  6.03864620E+06  7.29554180E-09  7.83201851E+04  1.20236169E+00  0.00000000E+00
  1.58810369E+06  6.03835878E+06  7.29653716E-09  7.83198246E+04  1.20217831E+00  0.00000000E+00
  1.58845074E+06  6.03807126E+06  7.29753271E-09  7.83194640E+04  1.20199494E+00  0.00000000E+00
  1.58879779E+06  6.03778365E+06  7.29852848E-09  7.83191034E+04  1.20181159E+00  0.00000000E+00
  1.58914485E+06  6.03749595E+06  7.29952444E-09  7.83187428E+04  1.20162825E+00  0.00000000E+00
  1.58949190E+06  6.03720816E+06  7.30052061E-09  7.83183822E+04  1.20144494E+00  0.00000000E+00
  1.58983895E+06  6.03692028E+06  7.30151699E-09  7.83180216E+04  1.20126163E+00  0.00000000E+00
  1.59018600E+06  6.03663231E+06  7.30251356E-09  7.83176610E+04  1.20107835E+00  0.00000000E+00
  1.59053305E+06  6.03634425E+06  7.30351034E-09  7.83173005E+04  1.20089508E+00  0.00000000E+00
  1.59088010E+06  6.03605611E+06  7.30450733E-09  7.83169399E+04  1.20071183E+00  0.00000000E+00
  1.59122715E+06  6.03576787E+06  7.30550451E-09  7.83165793E+04  1.20052860E+00  0.00000000E+00
  1.59157420E+06  6.03547954E+06  7.30650190E-09  7.83162187E+04  1.20034538E+00  0.00000000E+00
  1.59192125E+06  6.03519113E+06  7.30749950E-09  7.83158581E+04  1.20016218E+00  0.00000000E+00
  1.59226830E+06  6.03490263E+06  7.30849729E-09  7.83154975E+04  1.19997900E+00  0.00000000E+00
  1.59261535E+06  6.03461403E+06  7.30949529E-09  7.83151369E+04  1.19979583E+00  0.00000000E+00
  1.59296240E+06  6.03432535E+06  7.31049349E-09  7.83147764E+04  1.19961268E+00  0.00000000E+00
  1.59330945E+06  6.03403659E+06  7.31149189E-09  7.83144158E+04  1.19942955E+00  0.00000000E+00
  1.59365650E+06  6.03374773E+06  7.31249050E-09  7.83140552E+04  1.19924643E+00  0.00000000E+00
  1.59400355E+06  6.03345879E+06  7.31348930E-09  7.83136946E+04  1.19906333E+00  0.00000000E+00
  1.59435060E+06  6.03316976E+06  7.31448831E-09  7.83133340E+04  1.19888025E+00  0.00000000E+00
  1.59469766E+06  6.03288064E+06  7.31548752E-09  7.83129734E+04  1.19869719E+00  0.00000000E+00
  1.59504471E+06  6.03259143E+06  7.31648693E-09  7.83126129E+04  1.19851414E+00  0.00000000E+00
  1.59539176E+06  6.03230214E+06  7.31748655E-09  7.83122523E+04  1.19833111E+00  0.00000000E+00
  1.59573881E+06  6.03201276E+06  7.31848636E-09  7.83118917E+04  1.19814810E+00  0.00000000E+00
  1.59608586E+06  6.03172329E+06  7.31948638E-09  7.83115311E+04  1.19796511E+00  0.00000000E+00
  1.59643291E+06  6.03143374E+06  7.32048660E-09  7.83111705E+04  1.19778213E+00  0.00000000E+00
  1.59677996E+06  6.03114410E+06  7.32148701E-09  7.83108099E+04  1.19759917E+00  0.00000000E+00
  1.59712701E+06  6.03085437E+06  7.32248763E-09  7.83104493E+04  1.19741623E+00  0.00000000E+00
  1.59747406E+06  6.03056456E+06  7.32348845E-09  7.83100888E+04  1.19723330E+00  0.00000000E+00
  1.59782111E+06  6.03027466E+06  7.32448947E-09  7.83097282E+04  1.19705039E+00  0.00000000E+00
  1.59816816E+06  6.02998468E+06  7.32549069E-09  7.83093676E+04  1.19686750E+00  0.00000000E+00
  1.59851521E+06  6.02969461E+06  7.32649212E-09  7.83090070E+04  1.19668463E+00  0.00000000E+00
  1.59886226E+06  6.02940445E+06  7.32749374E-09  7.83086464E+04  1.19650177E+00  0.00000000E+00
  1.59920931E+06  6.02911421E+06  7.32849556E-09  7.83082858E+04  1.19631893E+00  0.00000000E+00
  1.59955636E+06  6.02882388E+06  7.32949758E-09  7.83079252E+04  1.19613611E+00  0.00000000E+00
  1.59990341E+06  6.02853347E+06  7.33049980E-09  7.83075647E+04  1.19595331E+00  0.00000000E+00
  1.60025047E+06  6.02824298E+06  7.33150222E-09  7.83072041E+04  1.19577053E+00  0.00000000E+00
  1.60059752E+06  6.02795240E+06  7.33250484E-09  7.83068435E+04  1.19558776E+00  0.00000000E+00
  1.60094457E+06  6.02766173E+06  7.33350766E-09  7.83064829E+04  1.19540501E+00  0.00000000E+00
  1.60129162E+06  6.02737098E+06  7.33451068E-09  7.83061223E+04  1.19522228E+00  0.00000000E+00
  1.60163867E+06  6.02708015E+06  7.33551390E-09  7.83057617E+04  1.19503956E+00  0.00000000E+00
  1.60198572E+06  6.02678923E+06  7.33651732E-09  7.83054011E+04  1.19485686E+00  0.00000000E+00
  1.60233277E+06  6.02649823E+06  7.33752094E-09  7.83050406E+04  1.19467419E+00  0.00000000E+00
  1.60267982E+06  6.02620715E+06  7.33852475E-09  7.83046800E+04  1.19449152E+00  0.00000000E+00
  1.60302687E+06  6.02591598E+06  7.33952877E-09  7.83043194E+04  1.19430888E+00  0.00000000E+00
  1.60337392E+06  6.02562473E+06  7.34053298E-09  7.83039588E+04  1.19412626E+00  0.00000000E+00
  1.60372097E+06  6.02533339E+06  7.34153739E-09  7.83035982E+04  1.19394365E+00  0.00000000E+00
  1.60406802E+06  6.02504197E+06  7.34254200E-09  7.83032376E+04  1.19376106E+00  0.00000000E+00
  1.60441507E+06  6.02475047E+06  7.34354681E-09  7.83028770E+04  1.19357849E+00  0.00000000E+00
  1.60476212E+06  6.02445889E+06  7.34455182E-09  7.83025165E+04  1.19339593E+00  0.00000000E+00
  1.60510917E+06  6.02416722E+06  7.34555702E-09  7.83021559E+04  1.19321340E+00  0.00000000E+00
  1.60545622E+06  6.02387548E+06  7.34656242E-09  7.83017953E+04  1.19303088E+00  0.00000000E+00
  1.60580328E+06  6.02358364E+06  7.34756802E-09  7.83014347E+04  1.19284838E+00  0.00000000E+00
  1.60615033E+06  6.02329173E+06  7.34857382E-09  7.83010741E+04  1.19266590E+00  0.00000000E+00
  1.60649738E+06  6.02299974E+06  7.34957981E-09  7.83007135E+04  1.19248343E+00  0.00000000E+00
  1.60684443E+06  6.02270766E+06  7.35058601E-09  7.83003529E+04  1.19230099E+00  0.00000000E+00
  1.60719148E+06  6.02241550E+06  7.35159240E-09  7.82999924E+04  1.19211856E+00  0.00000000E+00
  1.60753853E+06  6.02212326E+06  7.35259898E-09  7.82996318E+04  1.19193615E+00  0.00000000E+00
  1.60788558E+06  6.02183094E+06  7.35360577E-09  7.82992712E+04  1.19175376E+00  0.00000000E+00
  1.60823263E+06  6.02153854E+06  7.35461275E-09  7.82989106E+04  1.19157139E+00  0.00000000E+00
  1.60857968E+06  6.02124606E+06  7.35561992E-09  7.82985500E+04  1.19138904E+00  0.00000000E+00
  1.60892673E+06  6.02095349E+06  7.35662730E-09  7.82981894E+04  1.19120670E+00  0.00000000E+00
  1.60927378E+06  6.02066085E+06  7.35763487E-09  7.82978289E+04  1.19102438E+00  0.00000000E+00
  1.60962083E+06  6.02036812E+06  7.35864263E-09  7.82974683E+04  1.19084208E+00  0.00000000E+00
  1.60996788E+06  6.02007532E+06  7.35965060E-09  7.82971077E+04  1.19065980E+00  0.00000000E+00
  1.61031493E+06  6.01978243E+06  7.36065876E-09  7.82967471E+04  1.19047754E+00  0.00000000E+00
  1.61066198E+06  6.01948946E+06  7.36166711E-09  7.82963865E+04  1.19029530E+00  0.00000000E+00
  1.61100904E+06  6.01919642E+06  7.36267566E-09  7.82960259E+04  1.19011307E+00  0.00000000E+00
  1.61135609E+06  6.01890329E+06  7.36368441E-09  7.82956653E+04  1.18993086E+00  0.00000000E+00
  1.61170314E+06  6.01861009E+06  7.36469335E-09  7.82953048E+04  1.18974868E+00  0.00000000E+00
  1.61205019E+06  6.01831680E+06  7.36570249E-09  7.82949442E+04  1.18956651E+00  0.00000000E+00
  1.61239724E+06  6.01802344E+06  7.36671183E-09  7.82945836E+04  1.18938435E+00  0.00000000E+00
  1.61274429E+06  6.01772999E+06  7.36772136E-09  7.82942230E+04  1.18920222E+00  0.00000000E+00
  1.61309134E+06  6.01743647E+06  7.36873108E-09  7.82938624E+04  1.18902011E+00  0.00000000E+00
  1.61343839E+06  6.01714287E+06  7.36974100E-09  7.82935018E+04  1.18883801E+00  0.00000000E+00
  1.61378544E+06  6.01684919E+06  7.37075111E-09  7.82931412E+04  1.18865593E+00  0.00000000E+00
  1.61413249E+06  6.01655543E+06  7.37176142E-09  7.82927807E+04  1.18847388E+00  0.00000000E+00
  1.61447954E+06  6.01626159E+06  7.37277193E-09  7.82924201E+04  1.18829184E+00  0.00000000E+00
  1.61482659E+06  6.01596768E+06  7.37378263E-09  7.82920595E+04  1.18810982E+00  0.00000000E+00
  1.61517364E+06  6.01567368E+06  7.37479352E-09  7.82916989E+04  1.18792781E+00  0.00000000E+00
  1.61552069E+06  6.01537961E+06  7.37580461E-09  7.82913383E+04  1.18774583E+00  0.00000000E+00
  1.61586774E+06  6.01508546E+06  7.37681589E-09  7.82909777E+04  1.18756387E+00  0.00000000E+00
  1.61621479E+06  6.01479124E+06  7.37782737E-09  7.82906171E+04  1.18738192E+00  0.00000000E+00
  1.61656185E+06  6.01449693E+06  7.37883904E-09  7.82902566E+04  1.18719999E+00  0.00000000E+00
  1.61690890E+06  6.01420255E+06  7.37985090E-09  7.82898960E+04  1.18701809E+00  0.00000000E+00
  1.61725595E+06  6.01390809E+06  7.38086296E-09  7.82895354E+04  1.18683620E+00  0.00000000E+00
  1.61760300E+06  6.01361355E+06  7.38187521E-09  7.82891748E+04  1.18665433E+00  0.00000000E+00
  1.61795005E+06  6.01331894E+06  7.38288766E-09  7.82888142E+04  1.18647248E+00  0.00000000E+00
  1.61829710E+06  6.01302425E+06  7.38390030E-09  7.82884536E+04  1.18629065E+00  0.00000000E+00
  1.61864415E+06  6.01272949E+06  7.38491313E-09  7.82880930E+04  1.18610883E+00  0.00000000E+00
  1.61899120E+06  6.01243464E+06  7.38592615E-09  7.82877325E+04  1.18592704E+00  0.00000000E+00
  1.61933825E+06  6.01213972E+06  7.38693937E-09  7.82873719E+04  1.18574526E+00  0.00000000E+00
  1.61968530E+06  6.01184473E+06  7.38795279E-09  7.82870113E+04  1.18556351E+00  0.00000000E+00
  1.62003235E+06  6.01154966E+06  7.38896639E-09  7.82866507E+04  1.18538177E+00  0.00000000E+00
  1.62037940E+06  6.01125451E+06  7.38998019E-09  7.82862901E+04  1.18520005E+00  0.00000000E+00
  1.62072645E+06  6.01095928E+06  7.39099418E-09  7.82859295E+04  1.18501836E+00  0.00000000E+00
  1.62107350E+06  6.01066399E+06  7.39200836E-09  7.82855689E+04  1.18483668E+00  0.00000000E+00
  1.62142055E+06  6.01036861E+06  7.39302274E-09  7.82852084E+04  1.18465502E+00  0.00000000E+00
  1.62176760E+06  6.01007316E+06  7.39403731E-09  7.82848478E+04  1.18447338E+00  0.00000000E+00
  1.62211466E+06  6.00977764E+06  7.39505207E-09  7.82844872E+04  1.18429176E+00  0.00000000E+00
  1.62246171E+06  6.00948204E+06  7.39606702E-09  7.82841266E+04  1.18411015E+00  0.00000000E+00
  1.62280876E+06  6.00918636E+06  7.39708216E-09  7.82837660E+04  1.18392857E+00  0.00000000E+00
  1.62315581E+06  6.00889061E+06  7.39809750E-09  7.82834054E+04  1.18374701E+00  0.00000000E+00
  1.62350286E+06  6.00859479E+06  7.39911303E-09  7.82830449E+04  1.18356546E+00  0.00000000E+00
  1.62384991E+06  6.00829889E+06  7.40012875E-09  7.82826843E+04  1.18338394E+00  0.00000000E+00
  1.62419696E+06  6.00800292E+06  7.40114466E-09  7.82823237E+04  1.18320243E+00  0.00000000E+00
  1.62454401E+06  6.00770687E+06  7.40216076E-09  7.82819631E+04  1.18302095E+00  0.00000000E+00
  1.62489106E+06  6.00741075E+06  7.40317706E-09  7.82816025E+04  1.18283948E+00  0.00000000E+00
  1.62523811E+06  6.00711455E+06  7.40419354E-09  7.82812419E+04  1.18265803E+00  0.00000000E+00
  1.62558516E+06  6.00681828E+06  7.40521022E-09  7.82808813E+04  1.18247661E+00  0.00000000E+00
  1.62593221E+06  6.00652194E+06  7.40622709E-09  7.82805208E+04  1.18229520E+00  0.00000000E+00
  1.62627926E+06  6.00622552E+06  7.40724415E-09  7.82801602E+04  1.18211381E+00  0.00000000E+00
  1.62662631E+06  6.00592903E+06  7.40826140E-09  7.82797996E+04  1.18193244E+00  0.00000000E+00
  1.62697336E+06  6.00563247E+06  7.40927884E-09  7.82794390E+04  1.18175109E+00  0.00000000E+00
  1.62732041E+06  6.00533584E+06  7.41029647E-09  7.82790784E+04  1.18156976E+00  0.00000000E+00
  1.62766747E+06  6.00503913E+06  7.41131429E-09  7.82787178E+04  1.18138845E+00  0.00000000E+00
  1.62801452E+06  6.00474235E+06  7.41233230E-09  7.82783572E+04  1.18120716E+00  0.00000000E+00
  1.62836157E+06  6.00444549E+06  7.41335050E-09  7.82779967E+04  1.18102589E+00  0.00000000E+00
  1.62870862E+06  6.00414857E+06  7.41436890E-09  7.82776361E+04  1.18084464E+00  0.00000000E+00
  1.62905567E+06  6.00385157E+06  7.41538748E-09  7.82772755E+04  1.18066341E+00  0.00000000E+00
  1.62940272E+06  6.00355450E+06  7.41640625E-09  7.82769149E+04  1.18048220E+00  0.00000000E+00
  1.62974977E+06  6.00325735E+06  7.41742522E-09  7.82765543E+04  1.18030101E+00  0.00000000E+00
  1.63009682E+06  6.00296014E+06  7.41844437E-09  7.82761937E+04  1.18011984E+00  0.00000000E+00
  1.63044387E+06  6.00266285E+06  7.41946371E-09  7.82758331E+04  1.17993868E+00  0.00000000E+00
  1.63079092E+06  6.00236549E+06  7.42048324E-09  7.82754726E+04  1.17975755E+00  0.00000000E+00
  1.63113797E+06  6.00206806E+06  7.42150296E-09  7.82751120E+04  1.17957644E+00  0.00000000E+00
  1.63148502E+06  6.00177056E+06  7.42252288E-09  7.82747514E+04  1.17939535E+00  0.00000000E+00
  1.63183207E+06  6.00147299E+06  7.42354298E-09  7.82743908E+04  1.17921427E+00  0.00000000E+00
  1.63217912E+06  6.00117534E+06  7.42456326E-09  7.82740302E+04  1.17903322E+00  0.00000000E+00
  1.63252617E+06  6.00087763E+06  7.42558374E-09  7.82736696E+04  1.17885219E+00  0.00000000E+00
  1.63287322E+06  6.00057984E+06  7.42660441E-09  7.82733090E+04  1.17867118E+00  0.00000000E+00
  1.63322028E+06  6.00028198E+06  7.42762527E-09  7.82729485E+04  1.17849018E+00  0.00000000E+00
  1.63356733E+06  5.99998406E+06  7.42864631E-09  7.82725879E+04  1.17830921E+00  0.00000000E+00
  1.63391438E+06  5.99968606E+06  7.42966754E-09  7.82722273E+04  1.17812826E+00  0.00000000E+00
  1.63426143E+06  5.99938799E+06  7.43068897E-09  7.82718667E+04  1.17794733E+00  0.00000000E+00
  1.63460848E+06  5.99908985E+06  7.43171058E-09  7.82715061E+04  1.17776641E+00  0.00000000E+00
  1.63495553E+06  5.99879164E+06  7.43273238E-09  7.82711455E+04  1.17758552E+00  0.00000000E+00
  1.63530258E+06  5.99849337E+06  7.43375436E-09  7.82707849E+04  1.17740465E+00  0.00000000E+00
  1.63564963E+06  5.99819502E+06  7.43477654E-09  7.82704244E+04  1.17722380E+00  0.00000000E+00
  1.63599668E+06  5.99789660E+06  7.43579890E-09  7.82700638E+04  1.17704296E+00  0.00000000E+00
  1.63634373E+06  5.99759811E+06  7.43682145E-09  7.82697032E+04  1.17686215E+00  0.00000000E+00
  1.63669078E+06  5.99729956E+06  7.43784419E-09  7.82693426E+04  1.17668136E+00  0.00000000E+00
  1.63703783E+06  5.99700093E+06  7.43886712E-09  7.82689820E+04  1.17650059E+00  0.00000000E+00
  1.63738488E+06  5.99670224E+06  7.43989023E-09  7.82686214E+04  1.17631984E+00  0.00000000E+00
  1.63773193E+06  5.99640347E+06  7.44091354E-09  7.82682609E+04  1.17613911E+00  0.00000000E+00
  1.63807898E+06  5.99610464E+06  7.44193702E-09  7.82679003E+04  1.17595840E+00  0.00000000E+00
  1.63842603E+06  5.99580574E+06  7.44296070E-09  7.82675397E+04  1.17577771E+00  0.00000000E+00
  1.63877309E+06  5.99550677E+06  7.44398457E-09  7.82671791E+04  1.17559704E+00  0.00000000E+00
  1.63912014E+06  5.99520773E+06  7.44500862E-09  7.82668185E+04  1.17541639E+00  0.00000000E+00
  1.63946719E+06  5.99490862E+06  7.44603285E-09  7.82664579E+04  1.17523576E+00  0.00000000E+00
  1.63981424E+06  5.99460945E+06  7.44705728E-09  7.82660973E+04  1.17505515E+00  0.00000000E+00
  1.64016129E+06  5.99431020E+06  7.44808189E-09  7.82657368E+04  1.17487456E+00  0.00000000E+00
  1.64050834E+06  5.99401089E+06  7.44910669E-09  7.82653762E+04  1.17469399E+00  0.00000000E+00
  1.64085539E+06  5.99371151E+06  7.45013168E-09  7.82650156E+04  1.17451345E+00  0.00000000E+00
  1.64120244E+06  5.99341207E+06  7.45115685E-09  7.82646550E+04  1.17433292E+00  0.00000000E+00
  1.64154949E+06  5.99311255E+06  7.45218221E-09  7.82642944E+04  1.17415241E+00  0.00000000E+00
  1.64189654E+06  5.99281297E+06  7.45320775E-09  7.82639338E+04  1.17397193E+00  0.00000000E+00
  1.64224359E+06  5.99251332E+06  7.45423348E-09  7.82635732E+04  1.17379146E+00  0.00000000E+00
  1.64259064E+06  5.99221361E+06  7.45525940E-09  7.82632127E+04  1.17361102E+00  0.00000000E+00
  1.64293769E+06  5.99191382E+06  7.45628550E-09  7.82628521E+04  1.17343059E+00  0.00000000E+00
  1.64328474E+06  5.99161397E+06  7.45731179E-09  7.82624915E+04  1.17325019E+00  0.00000000E+00
  1.64363179E+06  5.99131406E+06  7.45833827E-09  7.82621309E+04  1.17306981E+00  0.00000000E+00
  1.64397885E+06  5.99101407E+06  7.45936493E-09  7.82617703E+04  1.17288944E+00  0.00000000E+00
  1.64432590E+06  5.99071402E+06  7.46039177E-09  7.82614097E+04  1.17270910E+00  0.00000000E+00
  1.64467295E+06  5.99041391E+06  7.46141880E-09  7.82610491E+04  1.17252878E+00  0.00000000E+00
  1.64502000E+06  5.99011372E+06  7.46244602E-09  7.82606886E+04  1.17234848E+00  0.00000000E+00
  1.64536705E+06  5.98981348E+06  7.46347342E-09  7.82603280E+04  1.17216820E+00  0.00000000E+00
  1.64571410E+06  5.98951316E+06  7.46450101E-09  7.82599674E+04  1.17198794E+00  0.00000000E+00
  1.64606115E+06  5.98921278E+06  7.46552879E-09  7.82596068E+04  1.17180771E+00  0.00000000E+00
  1.64640820E+06  5.98891233E+06  7.46655674E-09  7.82592462E+04  1.17162749E+00  0.00000000E+00
  1.64675525E+06  5.98861182E+06  7.46758489E-09  7.82588856E+04  1.17144729E+00  0.00000000E+00
  1.64710230E+06  5.98831124E+06  7.46861322E-09  7.82585250E+04  1.17126712E+00  0.00000000E+00
  1.64744935E+06  5.98801060E+06  7.46964173E-09  7.82581645E+04  1.17108696E+00  0.00000000E+00
  1.64779640E+06  5.98770989E+06  7.47067043E-09  7.82578039E+04  1.17090683E+00  0.00000000E+00
  1.64814345E+06  5.98740912E+06  7.47169931E-09  7.82574433E+04  1.17072672E+00  0.00000000E+00
  1.64849050E+06  5.98710828E+06  7.47272838E-09  7.82570827E+04  1.17054662E+00  0.00000000E+00
  1.64883755E+06  5.98680738E+06  7.47375763E-09  7.82567221E+04  1.17036655E+00  0.00000000E+00
  1.64918460E+06  5.98650641E+06  7.47478706E-09  7.82563615E+04  1.17018650E+00  0.00000000E+00
  1.64953166E+06  5.98620538E+06  7.47581668E-09  7.82560009E+04  1.17000647E+00  0.00000000E+00
  1.64987871E+06  5.98590428E+06  7.47684649E-09  7.82556404E+04  1.16982647E+00  0.00000000E+00
  1.65022576E+06  5.98560312E+06  7.47787648E-09  7.82552798E+04  1.16964648E+00  0.00000000E+00
  1.65057281E+06  5.98530189E+06  7.47890665E-09  7.82549192E+04  1.16946651E+00  0.00000000E+00
  1.65091986E+06  5.98500060E+06  7.47993700E-09  7.82545586E+04  1.16928657E+00  0.00000000E+00
  1.65126691E+06  5.98469925E+06  7.48096754E-09  7.82541980E+04  1.16910664E+00  0.00000000E+00
  1.65161396E+06  5.98439783E+06  7.48199827E-09  7.82538374E+04  1.16892674E+00  0.00000000E+00
  1.65196101E+06  5.98409635E+06  7.48302917E-09  7.82534769E+04  1.16874686E+00  0.00000000E+00
  1.65230806E+06  5.98379480E+06  7.48406026E-09  7.82531163E+04  1.16856700E+00  0.00000000E+00
  1.65265511E+06  5.98349319E+06  7.48509154E-09  7.82527557E+04  1.16838716E+00  0.00000000E+00
  1.65300216E+06  5.98319152E+06  7.48612300E-09  7.82523951E+04  1.16820734E+00  0.00000000E+00
  1.65334921E+06  5.98288979E+06  7.48715464E-09  7.82520345E+04  1.16802754E+00  0.00000000E+00
  1.65369626E+06  5.98258799E+06  7.48818646E-09  7.82516739E+04  1.16784776E+00  0.00000000E+00
  1.65404331E+06  5.98228613E+06  7.48921847E-09  7.82513133E+04  1.16766801E+00  0.00000000E+00
  1.65439036E+06  5.98198420E+06  7.49025066E-09  7.82509528E+04  1.16748828E+00  0.00000000E+00
  1.65473741E+06  5.98168221E+06  7.49128303E-09  7.82505922E+04  1.16730856E+00  0.00000000E+00
  1.65508447E+06  5.98138016E+06  7.49231558E-09  7.82502316E+04  1.16712887E+00  0.00000000E+00
  1.65543152E+06  5.98107805E+06  7.49334832E-09  7.82498710E+04  1.16694920E+00  0.00000000E+00
  1.65577857E+06  5.98077587E+06  7.49438124E-09  7.82495104E+04  1.16676955E+00  0.00000000E+00
  1.65612562E+06  5.98047364E+06  7.49541435E-09  7.82491498E+04  1.16658993E+00  0.00000000E+00
  1.65647267E+06  5.98017134E+06  7.49644763E-09  7.82487892E+04  1.16641032E+00  0.00000000E+00
  1.65681972E+06  5.97986897E+06  7.49748110E-09  7.82484287E+04  1.16623074E+00  0.00000000E+00
  1.65716677E+06  5.97956655E+06  7.49851475E-09  7.82480681E+04  1.16605117E+00  0.00000000E+00
  1.65751382E+06  5.97926406E+06  7.49954858E-09  7.82477075E+04  1.16587163E+00  0.00000000E+00
  1.65786087E+06  5.97896152E+06  7.50058260E-09  7.82473469E+04  1.16569211E+00  0.00000000E+00
  1.65820792E+06  5.97865891E+06  7.50161679E-09  7.82469863E+04  1.16551261E+00  0.00000000E+00
  1.65855497E+06  5.97835624E+06  7.50265117E-09  7.82466257E+04  1.16533313E+00  0.00000000E+00
  1.65890202E+06  5.97805350E+06  7.50368573E-09  7.82462651E+04  1.16515368E+00  0.00000000E+00
  1.65924907E+06  5.97775071E+06  7.50472047E-09  7.82459046E+04  1.16497424E+00  0.00000000E+00
  1.65959612E+06  5.97744786E+06  7.50575540E-09  7.82455440E+04  1.16479483E+00  0.00000000E+00
  1.65994317E+06  5.97714494E+06  7.50679050E-09  7.82451834E+04  1.16461544E+00  0.00000000E+00
  1.66029022E+06  5.97684196E+06  7.50782579E-09  7.82448228E+04  1.16443607E+00  0.00000000E+00
  1.66063728E+06  5.97653893E+06  7.50886125E-09  7.82444622E+04  1.16425672E+00  0.00000000E+00
  1.66098433E+06  5.97623583E+06  7.50989690E-09  7.82441016E+04  1.16407739E+00  0.00000000E+00
  1.66133138E+06  5.97593267E+06  7.51093273E-09  7.82437410E+04  1.16389809E+00  0.00000000E+00
  1.66167843E+06  5.97562945E+06  7.51196874E-09  7.82433805E+04  1.16371880E+00  0.00000000E+00
  1.66202548E+06  5.97532617E+06  7.51300494E-09  7.82430199E+04  1.16353954E+00  0.00000000E+00
  1.66237253E+06  5.97502283E+06  7.51404131E-09  7.82426593E+04  1.16336030E+00  0.00000000E+00
  1.66271958E+06  5.97471943E+06  7.51507786E-09  7.82422987E+04  1.16318108E+00  0.00000000E+00
  1.66306663E+06  5.97441597E+06  7.51611460E-09  7.82419381E+04  1.16300188E+00  0.00000000E+00
  1.66341368E+06  5.97411245E+06  7.51715151E-09  7.82415775E+04  1.16282271E+00  0.00000000E+00
  1.66376073E+06  5.97380887E+06  7.51818861E-09  7.82412169E+04  1.16264356E+00  0.00000000E+00
